Região,Município,CodMuns,Estado,Média Cob Vac,Média At Pr,Média Plano,IDHm,Média Var CobVac,Média Var At Pr,Média Var Plano,gini,IDHm_renda,Tipo_Urb,pop_area,Média_pop,Média_pop0a4,Média_pct_pop0a4,area_km2,Densidade,pct_san_adeq,média_familias_bf,média_pct_ben_bf
Centro Oeste,Damianópolis,520670,Goiás,94.5114608,99.4363636,0.8881015,0.654,0.0099383,0.0066098,0.047483,0.559,0.614,Rural,7.9521236932876,3328.0,229.0,0.0689098,415.738,8.01,0.1190689,519.0,0.6242847
Centro Oeste,Damolândia,520680,Goiás,87.1826109,100.0,3.972112,0.697,0.0878284,0.0,-0.0272531,0.4852,0.688,Rural,34.9488135392627,2853.0,159.0,0.0559176,84.495,33.76,0.2217015,244.0,0.3413705
Centro Oeste,Davinópolis,520690,Goiás,92.3128342,100.0,1.2810038,0.716,0.0170483,0.0,0.3146772,0.401,0.702,Rural,4.34267748672207,2094.0,142.0,0.0676974,482.191,4.34,0.0234114,123.0,0.2344926
Centro Oeste,Divinópolis de Goiás,520830,Goiás,88.4701096,97.4381818,2.7011947,0.653,0.0222102,-0.02818,0.0778434,0.5898,0.624,Rural,5.74989981599839,4860.0,400.0,0.0822471,830.971,5.85,0.0448269,866.0,0.7137113
Centro Oeste,Doverlândia,520725,Goiás,89.7886543,99.4763636,3.1135207,0.668,0.0308129,-0.00576,0.1020923,0.4623,0.684,Rural,2.24939722238087,7636.0,489.0,0.0640199,3221.752,2.37,0.0520289,681.0,0.3566206
Centro Oeste,Edealina,520735,Goiás,87.3263385,100.0,3.9302566,0.702,0.011873,0.0,0.1152108,0.5113,0.722,Rural,6.10946005493213,3744.0,211.0,0.0562876,603.654,6.2,0.0578947,239.0,0.2553633
Centro Oeste,Edéia,520740,Goiás,81.3167498,100.0,12.9266199,0.739,0.0631964,0.0,0.286711,0.5393,0.755,Semi-Urban,8.53025960261457,11974.0,776.0,0.0648177,1461.503,8.19,0.1788299,637.0,0.2115659
Centro Oeste,Estrela do Norte,520750,Goiás,89.0725436,100.0,2.1301665,0.707,-0.0339694,0.0,0.0526925,0.4823,0.703,Rural,10.8207742953567,3321.0,209.0,0.0629954,301.642,11.01,0.2446745,241.0,0.2900999
Centro Oeste,Faina,520753,Goiás,85.1008384,100.0,1.801791,0.65,-0.0152148,0.0,0.2716419,0.4651,0.644,Rural,3.37983345480038,6839.0,415.0,0.0607359,1945.658,3.52,0.1009987,686.0,0.4006576
Centro Oeste,Fazenda Nova,520760,Goiás,90.7937219,100.0,5.9529765,0.685,0.0507036,0.0,-0.0749595,0.4707,0.671,Rural,4.35762501981452,5989.0,333.0,0.0555331,1274.318,4.7,0.3362337,551.0,0.3709814
Centro Oeste,Firminópolis,520780,Goiás,92.9178924,100.0,4.2536402,0.732,0.0065133,0.0,0.0791313,0.4383,0.681,Rural,31.7456196049088,12630.0,672.0,0.0532748,423.649,29.81,0.1871925,781.0,0.2490649
Centro Oeste,Flores de Goiás,520790,Goiás,89.1597001,95.2309091,0.3324066,0.597,-0.0019638,0.0126148,0.0748708,0.6255,0.583,Rural,4.58426597962435,14649.0,1176.0,0.080268,3709.427,3.95,0.1836934,1447.0,0.3993397
Centro Oeste,Formosa,520800,Goiás,89.9835739,61.1445455,7.1476901,0.744,-0.049321,0.0157524,0.0377366,0.5614,0.726,Urban,21.2762590225072,112911.0,9120.0,0.0807769,5813.24,19.42,0.4177357,7605.0,0.2704302
Centro Oeste,Formoso,520810,Goiás,76.3241575,98.2918182,2.8048995,0.715,0.288849,-0.01879,0.0116242,0.565,0.686,Rural,4.94143593011398,4567.0,273.0,0.0597727,844.289,5.41,0.253269,587.0,0.5157061
Centro Oeste,Gameleira de Goiás,520815,Goiás,86.8550179,99.6645455,0.9758494,0.659,0.0432238,0.0038314,0.0925481,0.5395,0.692,Rural,6.59213700771348,3535.0,290.0,0.0819839,588.58,6.01,0.01875,184.0,0.2095021
Centro Oeste,Goianápolis,520840,Goiás,98.4988222,100.0,5.3729645,0.703,-0.000623,0.0,0.1144151,0.5283,0.678,Semi-Urban,66.4090927916788,11263.0,861.0,0.0764349,169.013,66.64,0.1309387,821.0,0.2915071
Centro Oeste,Goiandira,520850,Goiás,92.4663577,100.0,17.2228183,0.76,0.0250254,0.0,0.0062325,0.4325,0.711,Urban,9.88943175764651,5494.0,321.0,0.0584976,568.789,9.66,0.1929104,254.0,0.1855206
Centro Oeste,Goianésia,520860,Goiás,91.8930285,88.8927273,10.826689,0.727,0.0010053,0.0190297,0.0916219,0.4721,0.719,Urban,45.935626139908,65908.0,4845.0,0.0735676,1547.274,42.6,0.5367535,2592.0,0.1585711
Centro Oeste,Goiânia,520870,Goiás,83.5554426,66.7718182,31.5280387,0.799,-0.0238113,-0.0475048,0.0373567,0.5908,0.824,Urban,2107.58862358182,1431931.0,92009.0,0.0643194,728.841,1964.67,0.7455108,28141.0,0.0789178
Centro Oeste,Goianira,520880,Goiás,99.6904043,100.0,8.4517996,0.694,7.42e-05,0.0,0.0794788,0.409,0.674,Urban,213.105498889683,40044.0,3359.0,0.0838502,212.552,188.4,0.3863748,1937.0,0.192193
Centro Oeste,Goiás,520890,Goiás,70.227524,100.0,9.4973093,0.709,0.0998398,0.0,0.0306806,0.5309,0.713,Semi-Urban,7.20104761230623,23760.0,1431.0,0.0601719,3108.02,7.64,0.4807723,1727.0,0.2892961
Centro Oeste,Goiatuba,520910,Goiás,88.15919,100.0,15.1354303,0.725,-0.0307649,0.0,0.1491412,0.5176,0.737,Urban,13.8450185338335,33647.0,2271.0,0.0674959,2470.347,13.62,0.2749864,1342.0,0.1598946
Centro Oeste,Gouvelândia,520915,Goiás,94.7186147,85.4609091,1.4913123,0.674,0.0091284,0.0650659,0.1303293,0.4476,0.68,Semi-Urban,7.2603995402232,5518.0,442.0,0.0800874,824.748,6.69,0.0091306,268.0,0.1962178
Centro Oeste,Guapó,520920,Goiás,91.3164361,100.0,6.5630676,0.697,0.0464559,0.0,0.075695,0.5557,0.708,Urban,27.4661433915574,14217.0,1022.0,0.0719179,517.255,27.49,0.7078794,1317.0,0.3704589
Centro Oeste,Guaraíta,520929,Goiás,93.7486756,100.0,1.179343,0.687,0.0204913,0.0,0.0427427,0.4157,0.637,Rural,9.50284208526743,2179.0,110.0,0.0504823,205.307,10.61,0.0269151,262.0,0.482161
Centro Oeste,Guarani de Goiás,520940,Goiás,96.7365967,95.1772727,1.4752771,0.637,0.004476,0.0193748,0.1175228,0.4949,0.569,Rural,3.13486011725974,4088.0,322.0,0.0788376,1226.849,3.33,0.0076125,606.0,0.5930493
Centro Oeste,Guarinos,520945,Goiás,95.4448329,100.0,4.1094062,0.652,0.0052412,0.0,0.9105432,0.4709,0.604,Rural,2.91508493520355,2035.0,107.0,0.0523402,595.866,3.41,0.0094017,311.0,0.6110151
Centro Oeste,Heitoraí,520960,Goiás,91.4621268,95.7409091,1.2061885,0.694,0.0506551,0.0002342,0.0246518,0.5252,0.661,Rural,16.2560203450648,3685.0,225.0,0.0610267,229.638,16.05,0.3832187,412.0,0.4473883
Centro Oeste,Hidrolândia,520970,Goiás,83.6178073,99.5790909,7.1407356,0.706,0.096229,-0.00463,0.1048052,0.4695,0.707,Urban,23.1973652893013,19943.0,1502.0,0.0752783,953.729,20.91,0.1405906,979.0,0.1982721
Centro Oeste,Hidrolina,520980,Goiás,91.1130536,98.34,3.3093984,0.677,-0.0084003,0.0023472,0.0582561,0.4254,0.652,Rural,6.04420123675247,3797.0,227.0,0.0598169,580.391,6.54,0.0195265,367.0,0.3836088
Centro Oeste,Iaciara,520990,Goiás,85.7685102,73.7290909,1.3958944,0.644,0.0306561,-0.0259657,0.0029301,0.5494,0.615,Rural,9.08295794052539,13375.0,1349.0,0.1008851,1550.376,8.63,0.12252,1763.0,0.5280963
Centro Oeste,Inaciolândia,520993,Goiás,96.2337662,100.0,4.1067446,0.692,0.0308442,0.0,0.1734642,0.4547,0.683,Semi-Urban,9.01279860767801,6021.0,468.0,0.0778093,691.794,8.7,0.0374009,407.0,0.2698801
Centro Oeste,Indiara,520995,Goiás,78.763601,97.3054545,3.9311639,0.701,0.1164994,0.0010446,0.0727138,0.4553,0.694,Urban,16.5053974228286,14873.0,1146.0,0.0770608,956.475,15.55,0.0772819,996.0,0.2696345
Centro Oeste,Inhumas,521000,Goiás,81.4038102,99.3227273,7.0572986,0.72,0.0182561,0.0002066,0.050721,0.4745,0.718,Urban,86.560871671017,51222.0,3180.0,0.0621064,615.278,83.25,0.3341272,2544.0,0.1992734
Centro Oeste,Ipameri,521010,Goiás,91.943833,100.0,8.6386592,0.701,-0.0201925,0.0,0.0724161,0.513,0.711,Urban,6.22073371876213,26194.0,1652.0,0.0630902,4368.295,6.0,0.5920985,1630.0,0.2490304
Centro Oeste,Ipiranga de Goiás,521015,Goiás,91.6756423,100.0,0.6882348,0.696,0.0399999,0.0,0.1351482,0.43,0.643,Rural,11.9897716016893,2893.0,161.0,0.0557143,241.289,11.99,0.0041465,307.0,0.4246081
Centro Oeste,Iporá,521020,Goiás,91.1983684,86.7763636,5.9257803,0.743,-0.0050412,0.0017025,0.0514183,0.519,0.731,Urban,30.6892936756614,31670.0,1750.0,0.0552627,1026.384,30.86,0.2367702,987.0,0.1244516
Centro Oeste,Israelândia,521030,Goiás,87.6910915,100.0,1.5325869,0.711,0.0982821,0.0,0.0525682,0.4384,0.664,Rural,4.82439279492694,2861.0,143.0,0.0499824,577.482,4.96,0.0595441,225.0,0.3130198
Centro Oeste,Itaberaí,521040,Goiás,89.1060851,88.5127273,2.9952308,0.719,-0.0015945,-0.0055032,0.0444199,0.5588,0.735,Urban,29.9338493631972,39861.0,2779.0,0.0697343,1457.28,27.35,0.2620106,2498.0,0.2506038
Centro Oeste,Itaguari,521056,Goiás,93.5542355,100.0,1.2426096,0.693,-0.0149685,0.0,0.02355,0.3914,0.683,Semi-Urban,31.9494264788118,4630.0,300.0,0.0648367,146.638,31.58,0.3520942,341.0,0.2945043
Centro Oeste,Itaguaru,521060,Goiás,96.6420053,100.0,2.3727259,0.718,0.0078286,0.0,0.050413,0.4585,0.689,Semi-Urban,21.7208993770783,5378.0,260.0,0.0482473,239.677,22.44,0.1776695,416.0,0.3089574
Centro Oeste,Itajá,521080,Goiás,92.1498615,100.0,4.8245609,0.691,0.014599,0.0,0.0240942,0.4465,0.692,Rural,2.14182366593103,4810.0,318.0,0.0661382,2089.341,2.3,0.8133126,272.0,0.2260115
Centro Oeste,Itapaci,521090,Goiás,87.2067582,97.5709091,6.0098243,0.725,-0.02339,-0.0103301,0.0976658,0.5635,0.72,Urban,24.4957510785724,21132.0,1520.0,0.0719461,956.125,22.1,0.148909,1172.0,0.2251266
Centro Oeste,Itapirapuã,521100,Goiás,76.8859548,100.0,4.9303496,0.677,-0.0774522,0.0,0.2200754,0.4636,0.67,Rural,2.29239399818468,6311.0,356.0,0.056331,2043.715,3.09,0.2167753,767.0,0.4961306
Centro Oeste,Itapuranga,521120,Goiás,89.4209791,96.7490909,3.0534461,0.726,-0.0385472,0.0047531,0.0065592,0.489,0.7,Urban,20.1186231814233,26135.0,1539.0,0.0588874,1276.479,20.47,0.7127119,1938.0,0.2963617
Centro Oeste,Itarumã,521130,Goiás,83.5373946,94.8809091,2.8654489,0.693,0.0459647,0.045088,0.0470991,0.6011,0.769,Rural,2.11224490983604,6841.0,493.0,0.0720706,3436.628,1.99,0.6365196,323.0,0.1900392
Centro Oeste,Itauçu,521140,Goiás,98.6842105,100.0,2.3645531,0.718,-0.0059023,0.0,0.0415423,0.4634,0.697,Rural,23.3429379796896,8834.0,467.0,0.0528777,383.842,23.01,0.6429964,424.0,0.191848
Centro Oeste,Itumbiara,521150,Goiás,83.8362696,61.3709091,21.6508161,0.752,-0.0190187,0.0353992,0.0838813,0.4943,0.744,Urban,43.1144044056077,100239.0,6459.0,0.0644759,2454.145,40.84,0.7614837,3905.0,0.1562084
Centro Oeste,Ivolândia,521160,Goiás,86.7266872,100.0,1.9089401,0.704,0.0565055,0.0,0.0369014,0.4566,0.68,Rural,1.85582306229888,2516.0,139.0,0.0552496,1257.663,2.0,0.0484109,230.0,0.3668215
Centro Oeste,Jandaia,521170,Goiás,88.7674695,100.0,3.6822694,0.707,0.0220431,0.0,0.1323099,0.4502,0.69,Rural,6.97252420420643,6148.0,368.0,0.0598673,864.106,7.12,0.1598406,472.0,0.3069322
Centro Oeste,Jaraguá,521180,Goiás,85.3105066,83.9754545,2.8151909,0.699,-0.0340988,0.0053454,-0.0061264,0.4697,0.692,Urban,27.7569919634593,47044.0,3566.0,0.0757888,1849.552,25.44,0.1530397,3032.0,0.2592244
Centro Oeste,Jataí,521190,Goiás,90.6371816,79.7409091,17.5083885,0.757,-0.0169542,0.0258824,0.0066881,0.5653,0.774,Urban,14.2266356797862,95899.0,7140.0,0.0744812,7174.219,13.37,0.6864012,2814.0,0.1182922
Centro Oeste,Jaupaci,521200,Goiás,93.1423478,100.0,1.6752817,0.689,-0.0053349,0.0,0.0677681,0.4196,0.658,Rural,5.42588450454655,2956.0,157.0,0.0532188,527.103,5.61,0.2102161,288.0,0.3894207
Centro Oeste,Joviânia,521210,Goiás,87.9017527,100.0,7.7268069,0.706,0.0555658,0.0,0.1904089,0.4928,0.714,Rural,16.6155241342621,7325.0,505.0,0.0690071,445.487,16.44,0.6508418,245.0,0.1343577
Centro Oeste,Jussara,521220,Goiás,87.9089504,84.6909091,4.6339329,0.743,0.0140718,0.0738221,0.078238,0.6645,0.768,Semi-Urban,4.49678523059028,18928.0,1135.0,0.0599642,4085.363,4.63,0.6238589,1357.0,0.2860765
Centro Oeste,Lagoa Santa,521225,Goiás,90.9888357,100.0,7.2877749,0.74,0.0362939,0.0,0.1134491,0.5244,0.733,Rural,3.54031393258771,1451.0,81.0,0.0558858,457.869,3.17,0.2325764,115.0,0.3175965
Centro Oeste,Leopoldo de Bulhões,521230,Goiás,88.3420731,100.0,7.6533242,0.659,0.0367821,0.0,0.2447554,0.4494,0.665,Rural,16.1874537183963,7636.0,550.0,0.0720836,472.65,16.16,0.2654321,673.0,0.3523133
Centro Oeste,Luziânia,521250,Goiás,85.3735288,38.9872727,14.0872518,0.701,-0.0086039,0.0700094,-0.0565149,0.5128,0.689,Urban,53.3962788114413,194785.0,17966.0,0.0922242,3961.1,49.17,0.2543648,13257.0,0.2733624
Centro Oeste,Mairipotaba,521260,Goiás,93.5482094,100.0,3.6034643,0.745,-0.0027679,0.0,0.0716073,0.6753,0.748,Rural,5.05532402851348,2390.0,128.0,0.0536306,467.428,5.11,0.0281341,245.0,0.4110409
Centro Oeste,Mambaí,521270,Goiás,97.7413299,98.4,1.1795953,0.626,0.0024903,0.0035111,0.0838248,0.5492,0.61,Rural,10.6307633054287,8049.0,773.0,0.0959639,854.219,9.42,0.1580604,1083.0,0.5388237
Centro Oeste,Mara Rosa,521280,Goiás,92.2093931,81.1645455,3.2833478,0.691,0.0003286,0.202002,0.0498653,0.4864,0.68,Rural,5.5473201875531,10100.0,674.0,0.066691,1687.842,5.98,0.4250023,868.0,0.3424576
Centro Oeste,Marzagão,521290,Goiás,96.2259006,100.0,8.6863867,0.699,-0.0158549,0.0,0.2038029,0.4723,0.692,Rural,10.1156329239125,2180.0,147.0,0.067331,222.428,9.8,0.0203888,161.0,0.2951365
Centro Oeste,Matrinchã,521295,Goiás,89.450413,100.0,1.4353349,0.679,0.099107,0.0,0.0383109,0.4221,0.651,Rural,3.76750595623924,4414.0,285.0,0.0645237,1150.894,3.83,0.1330959,477.0,0.4325883
Centro Oeste,Maurilândia,521300,Goiás,81.462258,68.0863636,11.3531045,0.677,0.0320348,0.0764181,0.3103123,0.4242,0.682,Urban,36.8889392402326,13042.0,1212.0,0.0928985,388.382,33.58,0.0909789,862.0,0.2643921
Centro Oeste,Mimoso de Goiás,521305,Goiás,99.5867769,100.0,1.4357673,0.665,0.0002165,0.0,0.0766031,0.5915,0.656,Rural,1.86240685261894,2662.0,189.0,0.0708276,1386.915,1.92,0.1723886,340.0,0.5104614
Centro Oeste,Minaçu,521308,Goiás,83.9511214,71.4563636,11.5519696,0.707,-0.0067158,0.0701746,-0.0085922,0.5469,0.691,Urban,10.075655776714,30233.0,1978.0,0.0653946,2857.68,10.58,0.5371807,2087.0,0.2755155
Centro Oeste,Mineiros,521310,Goiás,87.6887026,77.7609091,29.0262311,0.718,-0.0306157,0.0864605,0.0062342,0.5645,0.753,Urban,7.54018188749935,61103.0,4493.0,0.0736021,9038.774,6.76,0.8528217,2621.0,0.1732034
Centro Oeste,Moiporá,521340,Goiás,79.8313451,100.0,1.2761595,0.696,0.3263869,0.0,0.1932344,0.429,0.652,Rural,3.30427508475323,1643.0,87.0,0.0527411,454.26,3.62,0.0848214,155.0,0.3833431
Centro Oeste,Monte Alegre de Goiás,521350,Goiás,75.9626391,85.7409091,0.7631354,0.615,0.0108977,0.0866557,0.1257202,0.6126,0.592,Rural,2.78284187632248,8281.0,849.0,0.1024839,3120.551,2.65,0.0810776,1150.0,0.5562326
Centro Oeste,Montes Claros de Goiás,521370,Goiás,94.9906387,100.0,2.3084114,0.707,-0.0211942,0.0,0.068352,0.4963,0.704,Rural,2.77115055608971,8087.0,483.0,0.0596824,2903.848,2.78,0.0969369,374.0,0.185055
Centro Oeste,Montividiu,521375,Goiás,93.9589282,83.5018182,10.0904153,0.733,-0.0149269,-0.0091804,0.043357,0.4812,0.738,Semi-Urban,7.31230919643755,12228.0,945.0,0.0773585,1869.724,6.54,0.097332,468.0,0.1555532
Centro Oeste,Montividiu do Norte,521377,Goiás,91.2508669,100.0,0.6595877,0.613,-0.0113008,0.0,0.0874802,0.5685,0.578,Rural,3.36526692261304,4354.0,323.0,0.0741167,1339.864,3.25,0.4320782,718.0,0.6587758
Centro Oeste,Morrinhos,521380,Goiás,94.7728495,90.0781818,14.1300321,0.734,0.0072036,-0.0022785,0.1030012,0.5038,0.739,Urban,16.3544432416707,44407.0,2790.0,0.0628566,2846.199,15.6,0.6183696,1551.0,0.1401805
Centro Oeste,Morro Agudo de Goiás,521385,Goiás,92.4977043,100.0,1.8475627,0.695,0.062972,0.0,0.3871266,0.4163,0.644,Rural,7.89764203017522,2314.0,122.0,0.0526227,282.616,8.19,0.0083403,249.0,0.4305106
Centro Oeste,Mossâmedes,521390,Goiás,91.4185376,100.0,1.8542847,0.706,-0.0039792,0.0,0.1248256,0.5071,0.696,Rural,6.14506203502948,4643.0,231.0,0.0496332,684.452,6.78,0.0964068,348.0,0.2973297
Centro Oeste,Mozarlândia,521400,Goiás,97.9754233,77.6072727,12.4498856,0.683,0.0032068,0.0225421,0.0014068,0.4416,0.684,Urban,9.15032830478492,14770.0,1127.0,0.0763155,1734.364,8.52,0.0600953,1084.0,0.2937133
Centro Oeste,Mundo Novo,521405,Goiás,93.5227273,100.0,1.1747305,0.634,0.0476961,0.0,0.0120328,0.4808,0.642,Rural,2.19551291756322,5620.0,367.0,0.0652534,2146.651,2.62,0.3852847,589.0,0.4203261
Centro Oeste,Mutunópolis,521410,Goiás,70.5372595,99.0918182,1.5221354,0.68,0.1462776,0.0011088,0.0416851,0.5514,0.668,Rural,3.93776160640587,3840.0,239.0,0.0622722,955.873,4.02,0.1786626,365.0,0.3806156
Centro Oeste,Nazário,521440,Goiás,87.5741001,100.0,8.2675151,0.71,-0.0536485,0.0,0.1153286,0.5004,0.702,Rural,32.8610008055559,8645.0,546.0,0.0631313,281.793,30.68,0.0542665,558.0,0.2608486
Centro Oeste,Nerópolis,521450,Goiás,95.507565,100.0,12.4798217,0.721,-0.0109778,0.0,0.0247106,0.4345,0.681,Urban,148.836776566104,27557.0,2102.0,0.0763194,204.217,134.94,0.6909003,1388.0,0.2033115
Centro Oeste,Niquelândia,521460,Goiás,83.9104549,96.5527273,8.568637,0.715,-0.0267328,-0.0098185,-0.0033394,0.5393,0.709,Urban,4.74741718865736,44947.0,3418.0,0.0760551,9843.247,4.57,0.2162419,3022.0,0.2704083
Centro Oeste,Nova América,521470,Goiás,95.7988981,100.0,1.631252,0.678,0.0390443,0.0,0.0344844,0.3667,0.647,Rural,11.116613606886,2329.0,126.0,0.0543014,212.025,10.98,0.0113043,168.0,0.288513
Centro Oeste,Nova Aurora,521480,Goiás,82.6818182,100.0,5.0805632,0.747,-0.0681842,0.0,0.0763506,0.4388,0.703,Rural,7.32089023606741,2163.0,141.0,0.0651575,303.515,7.13,0.0171347,103.0,0.191061
Centro Oeste,Nova Crixás,521483,Goiás,88.2192672,100.0,1.5430878,0.643,0.0219823,0.0,0.0598931,0.4953,0.674,Rural,1.77274783309138,12548.0,969.0,0.0772091,7302.223,1.72,0.1021249,1086.0,0.3476658
Centro Oeste,Nova Glória,521486,Goiás,90.9182238,83.0890909,1.6001944,0.681,-0.0435275,0.0095209,-0.0114033,0.4893,0.657,Rural,19.6438819914131,8384.0,488.0,0.0581779,412.953,20.3,0.125837,840.0,0.4015248
Centro Oeste,Nova Iguaçu de Goiás,521487,Goiás,98.6013986,100.0,7.6231165,0.655,0.0027972,0.0,0.157525,0.4028,0.642,Rural,4.66867374022188,2906.0,215.0,0.0741435,628.444,4.62,0.606187,223.0,0.3072697
Centro Oeste,Nova Roma,521490,Goiás,88.6507379,99.4809091,0.7792349,0.634,0.0094241,0.0052785,-0.043199,0.4562,0.594,Rural,1.51500964437536,3383.0,288.0,0.0851043,2135.96,1.58,0.1132182,455.0,0.5384947
Centro Oeste,Nova Veneza,521500,Goiás,94.6056388,97.2754545,7.5915413,0.718,-0.0088821,-0.02997,0.0415691,0.4343,0.671,Urban,81.1982784473605,9172.0,629.0,0.0686516,123.377,74.34,0.0687492,635.0,0.2761302
Centro Oeste,Novo Brasil,521520,Goiás,94.7055326,100.0,2.9577464,0.699,0.0070017,0.0,0.0922515,0.4362,0.691,Rural,4.35193249988902,3208.0,155.0,0.0481345,653.273,4.91,0.0519263,321.0,0.3955585
Centro Oeste,Novo Gama,521523,Goiás,84.7814682,64.8290909,4.752992,0.684,-0.0134355,0.0170625,0.0582638,0.4945,0.664,Urban,604.889354835394,107325.0,10550.0,0.0982898,194.586,551.56,0.3788739,5951.0,0.224914
Centro Oeste,Novo Planalto,521525,Goiás,66.80935,100.0,1.0424035,0.658,0.1322115,0.0,0.0426408,0.506,0.623,Rural,3.61657895825971,4289.0,283.0,0.0660723,1256.436,3.41,0.0980879,527.0,0.492031
Centro Oeste,Orizona,521530,Goiás,88.1486418,100.0,8.3790431,0.715,-0.0128818,0.0,0.0586265,0.5127,0.722,Rural,7.97056491917416,15148.0,881.0,0.0581759,1972.884,7.68,0.0964484,416.0,0.1095941
Centro Oeste,Ouro Verde de Goiás,521540,Goiás,91.7149571,100.0,2.2016992,0.719,0.0156246,0.0,0.0454466,0.4933,0.672,Rural,17.833107405793,3904.0,224.0,0.057299,208.769,18.7,0.0151293,329.0,0.336602
Centro Oeste,Ouvidor,521550,Goiás,97.8908368,83.0154545,20.649794,0.747,0.0007641,0.0556988,0.0345042,0.4512,0.721,Urban,16.3908673238803,6181.0,424.0,0.0685868,413.767,14.94,0.0504942,292.0,0.1890307
Centro Oeste,Padre Bernardo,521560,Goiás,81.1558902,97.5509091,4.7286041,0.651,-0.0017378,-0.0088766,-0.1694708,0.5716,0.67,Urban,10.9566076331564,31331.0,2873.0,0.0916375,3142.396,9.97,0.220853,2034.0,0.2633819
Centro Oeste,Palmeiras de Goiás,521570,Goiás,83.8471866,84.0336364,11.0570568,0.698,0.2175323,0.0395839,0.1919742,0.4464,0.698,Urban,19.0895321921527,26609.0,1708.0,0.0642341,1539.692,17.28,0.6219538,1051.0,0.1618556
Centro Oeste,Palmelo,521580,Goiás,97.892562,100.0,6.1514812,0.73,0.0224854,0.0,0.1040617,0.5781,0.734,Rural,40.3839956579996,2379.0,134.0,0.056324,58.959,40.35,0.5666807,131.0,0.220585
Centro Oeste,Palminópolis,521590,Goiás,93.5273468,98.4272727,6.0586841,0.722,0.0316337,0.0088376,0.1583545,0.5292,0.718,Rural,9.23926921559069,3600.0,194.0,0.0538564,387.693,9.29,0.3033149,263.0,0.2925149
Centro Oeste,Panamá,521600,Goiás,88.806462,100.0,6.589873,0.686,0.0200365,0.0,0.2907407,0.4415,0.688,Rural,6.0002259017051,2665.0,170.0,0.0638013,433.817,6.14,0.0076951,148.0,0.2203167
Centro Oeste,Paranaiguara,521630,Goiás,93.6877296,100.0,5.6000189,0.711,-0.0015258,0.0,0.1880328,0.4393,0.702,Semi-Urban,8.78969992796607,9707.0,639.0,0.0658916,1153.623,8.41,0.8816926,464.0,0.1921472
Centro Oeste,Paraúna,521640,Goiás,94.0626465,100.0,6.8465678,0.672,-0.0229687,0.0,0.0782055,0.4762,0.687,Rural,2.90523458181688,11032.0,808.0,0.0732124,3779.385,2.92,0.6031072,664.0,0.2407744
Centro Oeste,Perolândia,521645,Goiás,86.2473223,100.0,35.3950954,0.676,-0.0467549,0.0,1.3685022,0.501,0.691,Rural,3.05257064714886,3074.0,225.0,0.07318,1029.624,2.99,0.2107892,181.0,0.2353674
Centro Oeste,Petrolina de Goiás,521680,Goiás,95.7950419,100.0,2.9648607,0.712,0.008645,0.0,0.0551656,0.4197,0.674,Rural,19.313005834745,10361.0,587.0,0.0566443,531.3,19.5,0.0732849,556.0,0.2140757
Centro Oeste,Pilar de Goiás,521690,Goiás,85.5551868,100.0,22.6081203,0.684,0.0726658,0.0,0.4219525,0.5407,0.654,Rural,2.41991610810429,2505.0,135.0,0.0537001,906.643,2.76,0.0134609,288.0,0.4586891
Centro Oeste,Piracanjuba,521710,Goiás,95.7485808,77.8445455,5.4512951,0.721,0.0136625,0.0375512,0.0567008,0.4801,0.72,Semi-Urban,10.3111143967486,24392.0,1438.0,0.0589591,2380.732,10.25,0.311874,1023.0,0.1678554
Centro Oeste,Piranhas,521720,Goiás,87.6489512,100.0,4.6674494,0.721,0.0026043,0.0,0.1285693,0.5011,0.699,Rural,5.0162005894231,10863.0,585.0,0.0538023,2047.765,5.3,0.0163048,945.0,0.3473475
Centro Oeste,Pirenópolis,521730,Goiás,88.0179855,91.0836364,3.3515867,0.693,-0.0126767,0.0938448,0.0260447,0.4966,0.678,Semi-Urban,11.366841873733,24253.0,1749.0,0.0721293,2205.01,11.0,0.3303732,1614.0,0.2673504
Centro Oeste,Pires do Rio,521740,Goiás,97.454795,69.7272727,15.4463002,0.744,0.0065401,0.0259509,0.0973162,0.4674,0.719,Urban,29.5203845867183,30496.0,1839.0,0.0603189,1073.36,28.41,0.4159095,1422.0,0.1866277
Centro Oeste,Planaltina,521760,Goiás,92.0335869,100.0,4.2780585,0.669,-0.0557015,0.0,0.0694681,0.4463,0.653,Urban,35.5378093042094,86877.0,8014.0,0.0922446,2550.523,34.06,0.2366367,6838.0,0.3155321
Centro Oeste,Pontalina,521770,Goiás,87.56959,98.1509091,4.8048535,0.687,-0.0043696,9.54e-05,0.0377081,0.5491,0.71,Urban,12.4290687106198,17647.0,997.0,0.0565069,1436.954,12.28,0.4008836,1068.0,0.2421779
Centro Oeste,Porangatu,521800,Goiás,84.9015559,58.9390909,4.4987381,0.727,0.0081868,0.0444683,0.0110489,0.5746,0.709,Urban,9.45332780630715,44390.0,3354.0,0.0755771,4827.189,9.2,0.0966904,3244.0,0.2934459
Centro Oeste,Porteirão,521805,Goiás,92.6243568,96.3718182,16.0187618,0.684,-0.0252649,-0.0113462,0.3045762,0.4116,0.716,Rural,6.50891395020375,3672.0,298.0,0.0811281,603.941,6.08,0.0452011,222.0,0.2436803
