Estado,Região,CodMun,Município,Média Cob Vac,Média At Pr,Média Plano,IDHm,Média Var CobVac,Média Var At Pr,Média Var Plano
Minas Gerais,Sudeste,312910,Gurinhatã,99.7067449,100.0000000,9.3782301,0.68,0.0001075,0.0000000,-0.0406184
Minas Gerais,Sudeste,312930,Iapu,98.6221193,100.0000000,11.1272723,0.654,0.0014005,0.0000000,0.0578871
Minas Gerais,Sudeste,312940,Ibertioga,84.1634095,100.0000000,4.5841158,0.657,0.0713553,0.0000000,0.0872485
Minas Gerais,Sudeste,312950,Ibiá,88.6253329,81.3636364,13.4829345,0.718,0.0065471,-0.0468595,-0.0097312
Minas Gerais,Sudeste,312960,Ibiaí,94.6393319,100.0000000,1.3892153,0.614,-0.0146977,0.0000000,0.1191459
Minas Gerais,Sudeste,312965,Ibiracatu,89.7551992,100.0000000,0.4040121,0.591,0.0069039,0.0000000,-0.0074009
Minas Gerais,Sudeste,312970,Ibiraci,98.8746112,92.0772727,12.2428656,0.706,0.0012401,-0.0150889,-0.0153705
Minas Gerais,Sudeste,312980,Ibirité,95.4125554,93.2409091,24.5474111,0.704,-0.0047548,-0.0119892,0.0072486
Minas Gerais,Sudeste,313000,Ibituruna,86.9369369,100.0000000,5.9832800,0.675,0.0635401,0.0000000,-0.1062816
Minas Gerais,Sudeste,313005,Icaraí de Minas,95.1906333,98.7327273,0.3268777,0.624,-0.0039606,0.0002484,0.0310520
Minas Gerais,Sudeste,313010,Igarapé,99.1110875,86.7400000,20.5094930,0.698,0.0002232,0.0541757,0.0442802
Minas Gerais,Sudeste,313020,Igaratinga,92.3486686,100.0000000,20.9552813,0.651,0.0222376,0.0000000,0.0416338
Minas Gerais,Sudeste,313030,Iguatama,88.2182091,98.8027273,21.5784494,0.707,0.0308561,-0.0131700,0.0159819
Minas Gerais,Sudeste,313040,Ijaci,95.6791924,100.0000000,18.8245104,0.714,0.0186336,0.0000000,0.0253428
Minas Gerais,Sudeste,313050,Ilicínea,97.1661491,100.0000000,1.3802872,0.68,0.0009326,0.0000000,0.0517034
Minas Gerais,Sudeste,313060,Inconfidentes,96.4853612,99.1654545,8.1458143,0.692,0.0064551,0.0007365,0.0108001
Minas Gerais,Sudeste,313065,Indaiabira,86.5647139,100.0000000,0.3753804,0.61,-0.0189759,0.0000000,0.0043803
Minas Gerais,Sudeste,313070,Indianópolis,91.5119091,100.0000000,4.6144972,0.674,0.0131105,0.0000000,0.3930475
Minas Gerais,Sudeste,313090,Inhapim,93.4203698,100.0000000,5.4887762,0.658,0.0144226,0.0000000,0.0319088
Minas Gerais,Sudeste,313100,Inhaúma,93.1978581,100.0000000,10.9399416,0.702,0.0219671,0.0000000,0.0025840
Minas Gerais,Sudeste,313110,Inimutaba,98.1700118,100.0000000,3.9557410,0.664,0.0024878,0.0000000,0.0237237
Minas Gerais,Sudeste,313115,Ipaba,95.2213112,100.0000000,17.1164336,0.665,0.0075229,0.0000000,0.0688787
Minas Gerais,Sudeste,313120,Ipanema,96.9846348,97.7163636,4.8822064,0.693,-0.0135319,0.0066724,0.0036560
Minas Gerais,Sudeste,313130,Ipatinga,89.1516033,67.9363636,38.7022761,0.771,0.1563346,0.0160580,0.0138581
Minas Gerais,Sudeste,313140,Ipiaçu,95.8245243,97.0563636,8.9328961,0.696,0.0138737,0.0031303,0.0185861
Minas Gerais,Sudeste,313150,Ipuiúna,95.7509846,97.4781818,5.5794410,0.686,-0.0043141,0.0383892,-0.0136094
Minas Gerais,Sudeste,313160,Iraí de Minas,97.9479135,95.0590909,4.0020816,0.695,0.0029040,0.0503396,0.0281194
Minas Gerais,Sudeste,313170,Itabira,86.2576019,89.3000000,43.6665407,0.756,0.0018028,-0.0029689,-0.0185326
Minas Gerais,Sudeste,313180,Itabirinha,94.4282707,100.0000000,3.4820910,0.653,-0.0099290,0.0000000,0.0480483
Minas Gerais,Sudeste,313190,Itabirito,89.2886141,98.1609091,42.2202904,0.73,-0.0255252,-0.0140311,0.0053853
Minas Gerais,Sudeste,313200,Itacambira,90.9964956,100.0000000,2.0578850,0.628,-0.0032590,0.0000000,-0.0330837
Minas Gerais,Sudeste,313210,Itacarambi,88.0504947,100.0000000,1.3200844,0.641,-0.0209622,0.0000000,0.0248720
Minas Gerais,Sudeste,313220,Itaguara,92.3244538,100.0000000,7.4509235,0.691,0.0186949,0.0000000,0.0423623
Minas Gerais,Sudeste,313230,Itaipé,96.3583691,100.0000000,1.6244964,0.552,0.0058481,0.0000000,0.0110154
Minas Gerais,Sudeste,313240,Itajubá,93.2269930,73.1009091,36.4723402,0.787,0.0242232,0.0220176,-0.0321340
Minas Gerais,Sudeste,313250,Itamarandiba,93.5462490,94.3518182,7.2913276,0.646,-0.0109426,0.0211731,-0.0189815
Minas Gerais,Sudeste,313260,Itamarati de Minas,93.1986532,96.9181818,7.3925596,0.688,0.0280540,0.0219849,-0.0059950
Minas Gerais,Sudeste,313270,Itambacuri,77.4476147,100.0000000,6.2415400,0.634,0.0770160,0.0000000,-0.0048485
Minas Gerais,Sudeste,313290,Itamogi,97.6169394,100.0000000,7.9307895,0.674,0.0087321,0.0000000,0.0428146
Minas Gerais,Sudeste,313300,Itamonte,94.2715575,100.0000000,31.8010238,0.705,0.0029854,0.0000000,0.0290552
Minas Gerais,Sudeste,313310,Itanhandu,94.0920127,93.4427273,31.1444525,0.739,-0.0098257,0.0008014,0.0049813
Minas Gerais,Sudeste,313320,Itanhomi,88.9259582,98.5236364,6.5787783,0.65,0.0023558,0.0193887,-0.0070486
Minas Gerais,Sudeste,313330,Itaobim,86.8996120,99.8700000,5.4296184,0.629,-0.0549540,0.0000207,0.0568119
Minas Gerais,Sudeste,313340,Itapagipe,98.6913349,92.3500000,20.4421784,0.723,0.0019106,-0.0120333,0.0199315
Minas Gerais,Sudeste,313350,Itapecerica,91.0888808,79.1536364,27.1776837,0.713,-0.0098620,0.0595532,0.0193481
Minas Gerais,Sudeste,313360,Itapeva,100.0000000,98.6790909,24.3905921,0.72,0.0000000,0.0170001,0.0073695
Minas Gerais,Sudeste,313370,Itatiaiuçu,96.4040492,100.0000000,20.6219207,0.677,0.0265536,0.0000000,0.0468418
Minas Gerais,Sudeste,313375,Itaú de Minas,97.7494687,100.0000000,13.4298293,0.776,0.0039252,0.0000000,0.0369432
Minas Gerais,Sudeste,313380,Itaúna,88.8735790,77.4745455,28.9969635,0.758,0.0104817,-0.0033579,0.0068025
Minas Gerais,Sudeste,313390,Itaverava,95.8850409,100.0000000,3.4818845,0.627,0.0068274,0.0000000,0.0991305
Minas Gerais,Sudeste,313400,Itinga,95.9100884,95.4145455,1.6678215,0.6,-0.0081113,0.0209977,0.0623187
Minas Gerais,Sudeste,313410,Itueta,89.2126123,80.9909091,3.0428245,0.635,-0.0187064,0.0759007,0.0446601
Minas Gerais,Sudeste,313420,Ituiutaba,92.8536042,44.5009091,25.5336834,0.739,-0.0234935,0.0037810,-0.0139860
Minas Gerais,Sudeste,313430,Itumirim,90.4808451,100.0000000,10.7997919,0.726,0.0237950,0.0000000,-0.0404157
Minas Gerais,Sudeste,313440,Iturama,91.8947576,74.9063636,27.6865004,0.747,-0.0096426,-0.0042923,0.0375871
Minas Gerais,Sudeste,313450,Itutinga,92.2797361,100.0000000,10.8157081,0.727,0.0145904,0.0000000,-0.0177634
Minas Gerais,Sudeste,313460,Jaboticatubas,100.0000000,98.5063636,6.6645116,0.681,0.0000000,0.0196602,0.0328807
Minas Gerais,Sudeste,313470,Jacinto,93.6473592,100.0000000,1.9390168,0.62,-0.0227693,0.0000000,-0.0069252
Minas Gerais,Sudeste,313480,Jacuí,100.0000000,90.1281818,10.0487772,0.668,0.0000000,-0.0033820,0.0647553
Minas Gerais,Sudeste,313490,Jacutinga,95.3277409,68.0009091,11.5943176,0.715,-0.0085097,0.0847210,0.0040248
Minas Gerais,Sudeste,313505,Jaíba,90.2939048,100.0000000,5.0930618,0.638,-0.0354296,0.0000000,0.2151670
Minas Gerais,Sudeste,313507,Jampruca,91.9935457,100.0000000,1.1186833,0.609,-0.0017511,0.0000000,0.0161781
Minas Gerais,Sudeste,313510,Janaúba,90.8270514,100.0000000,5.7102657,0.696,0.0107144,0.0000000,0.0326308
Minas Gerais,Sudeste,313520,Januária,84.4970291,76.6409091,6.2803474,0.658,-0.0644458,0.1096018,0.0075609
Minas Gerais,Sudeste,313530,Japaraíba,98.7954962,92.0454545,18.2944802,0.721,-0.0036342,0.0183445,0.0614171
Minas Gerais,Sudeste,313535,Japonvar,95.2525983,100.0000000,0.5344806,0.608,0.0220631,0.0000000,0.1796647
Minas Gerais,Sudeste,313540,Jeceaba,95.0742157,100.0000000,17.1271778,0.661,-0.0023374,0.0000000,0.1279573
Minas Gerais,Sudeste,313545,Jenipapo de Minas,87.7970718,99.5709091,1.1977737,0.624,-0.0194557,0.0049538,-0.0609022
Minas Gerais,Sudeste,313550,Jequeri,94.1792472,100.0000000,5.8519067,0.601,0.0206862,0.0000000,0.0077421
Minas Gerais,Sudeste,313560,Jequitaí,93.1536092,100.0000000,1.9192791,0.643,0.0085529,0.0000000,0.0155967
Minas Gerais,Sudeste,313570,Jequitibá,97.5169653,100.0000000,5.1733768,0.689,0.0027670,0.0000000,-0.0024234
Minas Gerais,Sudeste,313580,Jequitinhonha,81.5228469,99.5854545,3.8772670,0.615,0.0890543,0.0002179,-0.0254535
Minas Gerais,Sudeste,313590,Jesuânia,96.3924964,100.0000000,13.5319661,0.658,-0.0323308,0.0000000,0.0604442
Minas Gerais,Sudeste,313600,Joaíma,91.7117522,97.6163636,3.1524083,0.587,0.0088476,0.0117847,-0.0000919
Minas Gerais,Sudeste,313610,Joanésia,86.4275407,100.0000000,8.1696795,0.626,0.0720343,0.0000000,0.1345379
Minas Gerais,Sudeste,313620,João Monlevade,95.5840650,69.4290909,28.1054977,0.758,0.0047273,0.0550784,-0.0012413
Minas Gerais,Sudeste,313630,João Pinheiro,86.8509901,73.5672727,8.2401107,0.697,0.0642637,0.0316164,0.0388278
Minas Gerais,Sudeste,313640,Joaquim Felício,76.1240042,96.7790909,1.3992917,0.637,0.2927114,0.0197005,0.0109508
Minas Gerais,Sudeste,313650,Jordânia,99.5332792,99.1618182,1.9597790,0.628,-0.0035466,0.0095425,0.0031535
Minas Gerais,Sudeste,313652,José Gonçalves de Minas,83.1346249,93.2481818,0.4499220,0.632,0.0199589,0.0342909,0.3184885
Minas Gerais,Sudeste,313655,José Raydan,93.4970544,100.0000000,0.9215321,0.617,-0.0238198,0.0000000,0.0222839
Minas Gerais,Sudeste,313657,Josenópolis,82.0968132,100.0000000,1.1108288,0.564,0.0666220,0.0000000,0.0601973
Minas Gerais,Sudeste,313665,Juatuba,95.6463424,99.2636364,35.7437325,0.717,-0.0038785,0.0017483,0.0093915
Minas Gerais,Sudeste,313670,Juiz de Fora,82.7967507,72.7845455,38.5310686,0.778,-0.0032182,0.0213271,-0.0010791
Minas Gerais,Sudeste,313680,Juramento,97.4992026,100.0000000,5.4268231,0.669,-0.0165681,0.0000000,0.0900081
Minas Gerais,Sudeste,313690,Juruaia,94.9344292,97.6118182,3.2828685,0.723,0.0093707,0.0093600,0.1051740
Minas Gerais,Sudeste,313695,Juvenília,81.0149825,100.0000000,0.3915283,0.592,0.1528655,0.0000000,0.1024738
Minas Gerais,Sudeste,313700,Ladainha,95.7692250,99.6790909,1.6015379,0.541,0.0061974,0.0001292,0.0803183
Minas Gerais,Sudeste,313710,Lagamar,97.4848640,92.2590909,7.7282498,0.718,0.0053428,0.0637782,0.0311220
Minas Gerais,Sudeste,313720,Lagoa da Prata,99.5588793,72.0363636,26.9352157,0.732,0.0001244,0.0231231,0.0101118
Minas Gerais,Sudeste,313730,Lagoa dos Patos,88.8888889,100.0000000,0.9865041,0.634,0.8031173,0.0000000,0.0647352
Minas Gerais,Sudeste,313740,Lagoa Dourada,96.6190119,95.7163636,6.6089740,0.676,0.0037523,0.0185766,0.0245502
Minas Gerais,Sudeste,313750,Lagoa Formosa,97.6132071,100.0000000,4.8488006,0.703,0.0045338,0.0000000,0.0622502
Minas Gerais,Sudeste,313753,Lagoa Grande,95.8240469,94.3363636,3.5679571,0.679,-0.0243223,0.0055082,0.1055830
Minas Gerais,Sudeste,313760,Lagoa Santa,91.8558932,96.5727273,30.6502106,0.777,0.0031227,-0.0377000,0.0045407
Minas Gerais,Sudeste,313770,Lajinha,87.7679087,100.0000000,3.7044591,0.661,0.0167614,0.0000000,0.0445338
Minas Gerais,Sudeste,313780,Lambari,91.4478822,79.9590909,22.1317903,0.711,-0.0171048,0.1201796,0.0055381
Minas Gerais,Sudeste,313790,Lamim,95.0947471,99.4872727,2.1362996,0.655,-0.0039700,0.0059063,0.0420080
Minas Gerais,Sudeste,313800,Laranjal,93.6507937,100.0000000,5.0736352,0.714,-0.0349206,0.0000000,-0.0225563
Minas Gerais,Sudeste,313810,Lassance,97.5179035,100.0000000,2.3697199,0.629,0.0033834,0.0000000,0.1196260
Minas Gerais,Sudeste,313820,Lavras,89.6483323,81.9690909,32.8521063,0.782,-0.0272474,0.0075116,-0.0276219
Minas Gerais,Sudeste,313830,Leandro Ferreira,100.0000000,100.0000000,11.5632585,0.71,0.0000000,0.0000000,0.0785776
Minas Gerais,Sudeste,313835,Leme do Prado,95.0089127,100.0000000,1.6135380,0.67,-0.0307534,0.0000000,0.0455408
Minas Gerais,Sudeste,313840,Leopoldina,89.8630929,89.4354545,15.0912548,0.726,-0.0259650,0.0087560,0.0033180
Minas Gerais,Sudeste,313850,Liberdade,90.1759531,96.8500000,7.6932284,0.672,0.0596148,0.0183722,0.0146565
Minas Gerais,Sudeste,313860,Lima Duarte,93.7733639,98.5154545,9.7801567,0.71,-0.0215730,0.0195172,0.0574499
Minas Gerais,Sudeste,313862,Limeira do Oeste,93.4258978,85.5790909,26.9442213,0.71,-0.0069653,0.0983189,0.0480625
Minas Gerais,Sudeste,313865,Lontra,96.4777537,100.0000000,0.7678277,0.646,0.0082715,0.0000000,-0.0243811
Minas Gerais,Sudeste,313867,Luisburgo,88.7566732,100.0000000,2.6004301,0.608,-0.0258974,0.0000000,0.0920823
Minas Gerais,Sudeste,313868,Luislândia,88.9108333,100.0000000,0.7992490,0.614,0.0030503,0.0000000,0.0198726
Minas Gerais,Sudeste,313870,Luminárias,89.5235113,84.2490909,7.0819526,0.678,0.0463406,0.0322586,0.0962689
Minas Gerais,Sudeste,313880,Luz,96.9510898,86.8927273,15.4294229,0.724,0.0049388,0.0022131,0.0403971
Minas Gerais,Sudeste,313890,Machacalis,93.8123211,99.6209091,2.1358613,0.64,-0.0057879,0.0001815,0.0289034
Minas Gerais,Sudeste,313900,Machado,94.1266501,65.5518182,28.4975426,0.715,0.0111947,0.0333861,-0.0164648
Minas Gerais,Sudeste,313910,Madre de Deus de Minas,92.4277238,100.0000000,7.3370688,0.699,0.0056255,0.0000000,0.0699092
Minas Gerais,Sudeste,313920,Malacacheta,91.3893770,98.7954545,3.4670793,0.618,0.0234794,0.0056770,0.0337279
Minas Gerais,Sudeste,313925,Mamonas,95.7613785,100.0000000,0.1497503,0.618,0.0032714,0.0000000,0.1482632
Minas Gerais,Sudeste,313930,Manga,95.2541392,99.7281818,1.5499999,0.642,-0.0134073,0.0030822,0.0021122
Minas Gerais,Sudeste,313940,Manhuaçu,85.5605512,82.3109091,16.1135100,0.689,-0.0649111,0.0156537,0.0161658
Minas Gerais,Sudeste,313950,Manhumirim,88.3149442,99.2754545,9.4927412,0.697,0.0376560,0.0012201,-0.0177551
Minas Gerais,Sudeste,313960,Mantena,98.9352989,100.0000000,7.7518878,0.675,-0.0005112,0.0000000,-0.0007001
Minas Gerais,Sudeste,313980,Mar de Espanha,97.2059386,100.0000000,10.0536026,0.684,-0.0061157,0.0000000,0.0161530
Minas Gerais,Sudeste,313970,Maravilhas,97.1806935,99.2581818,6.6581391,0.672,0.0059937,0.0046684,0.0195841
Minas Gerais,Sudeste,313990,Maria da Fé,95.4321700,100.0000000,16.5482342,0.702,-0.0150317,0.0000000,-0.0199754
Minas Gerais,Sudeste,314000,Mariana,96.9945282,96.5490909,34.3431235,0.742,0.0046058,0.0611863,0.0002573
Minas Gerais,Sudeste,314010,Marilac,94.4345415,98.2081818,6.0218205,0.615,-0.0341901,0.0048385,-0.0089251
Minas Gerais,Sudeste,314020,Maripá de Minas,98.8636364,100.0000000,10.5597822,0.68,-0.0125000,0.0000000,0.0480294
Minas Gerais,Sudeste,314030,Marliéria,95.4974959,98.5109091,10.3636355,0.657,0.0066836,0.0032086,0.0651824
Minas Gerais,Sudeste,314050,Martinho Campos,94.2942618,100.0000000,15.6980533,0.669,0.0121276,0.0000000,0.0188358
Minas Gerais,Sudeste,314053,Martins Soares,85.3034599,100.0000000,2.7263121,0.635,0.1506708,0.0000000,0.0657575
Minas Gerais,Sudeste,314055,Mata Verde,91.6322314,100.0000000,0.9202224,0.581,-0.0839097,0.0000000,0.0228846
Minas Gerais,Sudeste,314060,Materlândia,94.7281751,97.4818182,1.9163317,0.597,-0.0088676,0.0383126,0.0049178
Minas Gerais,Sudeste,314070,Mateus Leme,93.6416978,92.6063636,29.1864468,0.704,-0.0461253,-0.0564943,0.0162972
Minas Gerais,Sudeste,317150,Mathias Lobato,96.4814384,99.8036364,4.9120535,0.612,0.0043422,0.0022077,0.0437292
Minas Gerais,Sudeste,314080,Matias Barbosa,97.9733642,95.7154545,21.5634875,0.72,0.0023659,0.0027398,0.0198943
Minas Gerais,Sudeste,314085,Matias Cardoso,98.0369466,100.0000000,0.4525316,0.616,-0.0165936,0.0000000,0.0118591
Minas Gerais,Sudeste,314090,Matipó,82.3298523,100.0000000,5.0411499,0.631,0.0354731,0.0000000,0.0683035
Minas Gerais,Sudeste,314100,Mato Verde,89.7429836,100.0000000,1.6756076,0.662,0.0275453,0.0000000,0.0006172
Minas Gerais,Sudeste,314110,Matozinhos,88.5077098,96.9418182,25.4644030,0.731,-0.0502978,-0.0147590,-0.0021217
Minas Gerais,Sudeste,314120,Matutina,90.8931977,96.9690909,5.1701835,0.707,0.1225843,0.0097366,0.1325789
Minas Gerais,Sudeste,314130,Medeiros,92.9870130,99.3054545,2.3937790,0.711,-0.0497619,0.0002321,0.0239662
Minas Gerais,Sudeste,314140,Medina,93.8979249,99.8209091,2.6644576,0.624,0.0081854,0.0020096,0.0365394
Minas Gerais,Sudeste,314150,Mendes Pimentel,91.0328753,100.0000000,4.7143134,0.626,0.0017765,0.0000000,0.0292302
Minas Gerais,Sudeste,314160,Mercês,94.7887882,99.1027273,5.0381195,0.664,-0.0099873,0.0017032,0.0179729
Minas Gerais,Sudeste,314170,Mesquita,99.1858887,100.0000000,13.4951906,0.656,0.0018038,0.0000000,0.0625027
Minas Gerais,Sudeste,314180,Minas Novas,85.4064576,97.8527273,2.5782016,0.633,0.0187297,0.0025171,0.0319089
Minas Gerais,Sudeste,314190,Minduri,83.2203511,100.0000000,10.3190641,0.658,0.0277894,0.0000000,-0.0098330
Minas Gerais,Sudeste,314200,Mirabela,89.5761383,100.0000000,1.3375254,0.665,0.0189517,0.0000000,-0.0064231
Minas Gerais,Sudeste,314210,Miradouro,96.4264326,100.0000000,4.5232909,0.663,0.0021135,0.0000000,-0.0248949
Minas Gerais,Sudeste,314220,Miraí,86.8428514,100.0000000,4.6149323,0.68,0.0307328,0.0000000,-0.0141805
Minas Gerais,Sudeste,314225,Miravânia,91.8154395,100.0000000,0.1327052,0.593,0.0367663,0.0000000,1.1347958
Minas Gerais,Sudeste,314230,Moeda,97.2288676,100.0000000,17.6815803,0.638,0.0021869,0.0000000,0.0894911
Minas Gerais,Sudeste,314240,Moema,96.3938501,99.1727273,8.6840581,0.721,0.0040377,0.0020672,0.0649416
Minas Gerais,Sudeste,314250,Monjolos,95.1428571,100.0000000,0.8996011,0.65,-0.0090869,0.0000000,0.0616912
Minas Gerais,Sudeste,314260,Monsenhor Paulo,99.8877666,94.8527273,7.0690041,0.721,0.0000154,0.0113683,-0.0651317
Minas Gerais,Sudeste,314270,Montalvânia,98.7321808,100.0000000,1.0584517,0.613,0.0036037,0.0000000,0.0316882
Minas Gerais,Sudeste,314280,Monte Alegre de Minas,84.9990548,82.9854545,6.2765677,0.674,-0.0266263,-0.0059582,0.0956658
Minas Gerais,Sudeste,314290,Monte Azul,89.9373212,100.0000000,1.9928867,0.659,0.0026922,0.0000000,-0.0178308
Minas Gerais,Sudeste,314300,Monte Belo,93.8607159,44.2318182,16.4483066,0.688,0.0016294,0.1722890,0.0898433
Minas Gerais,Sudeste,314310,Monte Carmelo,95.8820864,86.4345455,12.6416121,0.728,0.0044845,0.0446301,-0.0380678
Minas Gerais,Sudeste,314315,Monte Formoso,97.2669867,97.5918182,0.3717121,0.541,0.0145371,0.0095459,0.1225177
Minas Gerais,Sudeste,314320,Monte Santo de Minas,94.1161941,100.0000000,8.9911835,0.71,-0.0259248,0.0000000,-0.0056330
Minas Gerais,Sudeste,314340,Monte Sião,98.1562018,85.4745455,8.3938923,0.724,0.0011455,0.0231011,-0.0123006
Minas Gerais,Sudeste,314330,Montes Claros,82.4043514,89.7536364,21.1111533,0.77,-0.0039457,0.0452682,0.0122450
Minas Gerais,Sudeste,314345,Montezuma,88.2148985,100.0000000,0.5503424,0.587,0.0560255,0.0000000,0.0338669
Minas Gerais,Sudeste,314350,Morada Nova de Minas,99.8877666,96.4081818,6.9128934,0.696,0.0000154,0.0099434,-0.0094095
Minas Gerais,Sudeste,314360,Morro da Garça,96.0523429,100.0000000,2.6413868,0.648,0.0047405,0.0000000,0.0309166
Minas Gerais,Sudeste,314370,Morro do Pilar,87.2933884,100.0000000,4.8841039,0.597,-0.0480772,0.0000000,0.0689765
Minas Gerais,Sudeste,314380,Munhoz,100.0000000,91.7172727,4.0093547,0.647,0.0000000,0.0839426,0.0899051
Minas Gerais,Sudeste,314390,Muriaé,83.1626761,99.3545455,18.0014404,0.734,0.0134269,0.0076426,-0.0356951
Minas Gerais,Sudeste,314400,Mutum,85.0361400,100.0000000,1.8520462,0.644,0.0257685,0.0000000,0.0463433
Minas Gerais,Sudeste,314410,Muzambinho,94.4253752,83.2354545,10.8286595,0.74,-0.0007445,0.0773736,-0.0497553
Minas Gerais,Sudeste,314420,Nacip Raydan,98.1465845,100.0000000,1.9928541,0.585,0.0026572,0.0000000,-0.0257122
Minas Gerais,Sudeste,314430,Nanuque,88.5806418,87.4654545,11.0749900,0.701,0.0139444,0.0016557,0.0214848
Minas Gerais,Sudeste,314435,Naque,94.8878171,99.9490909,12.8106964,0.675,0.0113346,0.0000032,0.0403171
Minas Gerais,Sudeste,314437,Natalândia,96.1956522,100.0000000,1.1097400,0.671,0.0148188,0.0000000,0.2271418
Minas Gerais,Sudeste,314440,Natércia,91.5955823,100.0000000,4.1524930,0.693,-0.0030153,0.0000000,0.0323581
Minas Gerais,Sudeste,314450,Nazareno,98.8896906,93.2936364,7.7104335,0.69,0.0009498,0.0180406,0.0367579
Minas Gerais,Sudeste,314460,Nepomuceno,94.4664171,59.7481818,10.4460808,0.667,0.0059120,0.0010055,0.0529763
Minas Gerais,Sudeste,314465,Ninheira,92.7466378,100.0000000,0.1315568,0.556,-0.0060733,0.0000000,-0.0134815
Minas Gerais,Sudeste,314467,Nova Belém,95.4373278,100.0000000,1.1909289,0.592,0.0119578,0.0000000,0.1080763
Minas Gerais,Sudeste,314470,Nova Era,92.6225095,62.6690909,40.3149506,0.709,-0.0006263,0.1163282,-0.0134173
Minas Gerais,Sudeste,314480,Nova Lima,82.0559610,86.7436364,53.3363158,0.813,0.0097149,0.0112699,0.0191733
Minas Gerais,Sudeste,314490,Nova Módica,95.8167885,100.0000000,2.5306735,0.63,0.0091039,0.0000000,0.0055131
Minas Gerais,Sudeste,314500,Nova Ponte,97.0986083,80.3590909,21.9866523,0.701,0.0030241,0.0174117,0.0495272
Minas Gerais,Sudeste,314505,Nova Porteirinha,86.5967968,100.0000000,2.0345255,0.641,0.1846003,0.0000000,0.0350788
Minas Gerais,Sudeste,314510,Nova Resende,92.3208726,97.5300000,3.3245431,0.671,-0.0183879,0.0070180,0.0019244
Minas Gerais,Sudeste,314520,Nova Serrana,94.7877565,69.3736364,21.4066816,0.715,0.0627058,0.0078511,0.0273424
Minas Gerais,Sudeste,313660,Nova União,98.7713499,92.9918182,8.5811701,0.662,0.0016597,0.0873369,0.0385991
Minas Gerais,Sudeste,314530,Novo Cruzeiro,92.6691110,95.9345455,1.8440379,0.571,-0.0068855,0.0161082,0.0465965
Minas Gerais,Sudeste,314535,Novo Oriente de Minas,96.5251889,99.9463636,1.9512547,0.555,-0.0183532,0.0000014,0.0981822
Minas Gerais,Sudeste,314537,Novorizonte,76.6483412,100.0000000,0.5315682,0.616,0.9396664,0.0000000,0.2199243
Minas Gerais,Sudeste,314545,Olhos d'Água,99.5721925,96.4509091,1.7188052,0.626,0.0002324,0.0250020,0.1283870
Minas Gerais,Sudeste,314550,Olímpio Noronha,97.9472141,100.0000000,16.8998893,0.674,0.0065860,0.0000000,-0.0034541
Minas Gerais,Sudeste,314560,Oliveira,90.6589198,99.0463636,22.2490709,0.699,0.0127401,0.0000673,0.0255406
